Pitch Sequence,Pitcher ID,At-Bat Outcome
"FF,FF,SI",657006,grounded_into_double_play
"SL,FF,SL",657006,field_out
"FC,SL,SL",665871,strikeout
"FF,FC,FF,FF,FF",656427,walk
"CB,SL,SL,SL",656427,field_out
"FF,CB,SL,FF,CB",656427,strikeout
"SI,SI,SI,SI",663855,walk
FF,664854,field_out
"CB,CB,CB,CB,FF",456713,field_out
"FF,SL,SL",605540,field_out
"FF,FF,FF,SI,CH",605540,field_out
"CB,SI,SL,FF,CH",605540,field_out
"SI,SI,SI,ST,ST,FC,SI",663658,strikeout
"FF,SL,CB,SL,FC",680686,strikeout
"SL,CB",680686,single
"FF,SL,FC,FC,SI",680686,grounded_into_double_play
"CB,FF,CB",456713,field_out
SI,605540,field_out
"FF,FF,SI,SI",605540,force_out
"CB,CB,FF,CB,CB,CB",543475,walk
"CH,CH,CB,CB,FF",543475,field_out
"CH,FF,FF",543475,field_out
"CH,CH,ST,ST,FF,ST",664199,strikeout
"FC,FC,FC,FC,FC,FC",445276,strikeout
"CH,SI,SL",519242,home_run
"SI,CH,CH,SI,CH",519242,field_out
"SI,SL,SI,FC,SI,SI,FC,FC",670174,strikeout
FF,677161,single
"FC,FC,FF",455119,field_out
"CH,FF,CH,FF,SI",519242,strikeout
"SI,FF,CH,FF,SL",519242,hit_by_pitch
"SI,FC,FF",670174,single
FF,571656,field_out
"FF,CH,FF,CH,CB,FF,CB,FF,FF",666157,strikeout
"CH,CH,FF,FF",666157,double
"CH,FF",666157,field_out
"CH,SL,FF,SL,CH",608337,single
"CB,CH,CH,FF",608337,field_out
"CB,FF,SL,FF",608337,field_out
"CH,CH,FF,CH,CH,CH",614179,single
"SL,SL,SI,SL,SI",666619,field_out
"FF,FF,CB,FF",448179,home_run
"FF,CB,CB,ST,FF,SI,CB",448179,strikeout
"CB,FC,CB,FF",448179,walk
"SL,SL,FF,FS,SL",608328,field_out
"FF,FF,FF,FF,FF",675916,strikeout
"SI,SI",493603,single
"SL,SL,SL",642701,strikeout
"SL,FF,FF,SL,FF",656731,home_run
"FF,SL",656731,field_out
"SL,SI,SI",570632,field_out
"CH,CH,CH,SI,CH,SI,CH",570632,double
"SI,FC,SI,SI,CB,FC",621389,field_out
FC,621389,field_out
"SI,SL,SL,FF,SL",659275,strikeout
"FF,FF,FF,FC",448179,double
CB,448179,field_out
"SL,FF,SL,SL",608328,single
"CH,FF,FF,FF,SL,CH",669796,field_out
"FF,FF",543281,single
"CB,FF,FF,FC,FF,CB,FC",554430,single
"FF,CB,FF,FC,CB,ST",554430,double
"FC,FF,CB,FF,SI,FC",554430,strikeout
"SL,FF,FF,SL,SL,SL,SL",571479,field_out
"SI,SI,SI,FC,FC,SI,SI",621237,force_out
"SL,FF,CH,CH,CH",605540,strikeout
"FF,CH,FF,FF,CH",605540,strikeout
"FF,SI,FF,FF,CH,CB,FF,CH,FF",605540,home_run
"FF,CH,CH",642207,single
"FC,SI,FC,CB",650644,field_out
"CB,FC,FC",650644,field_out
"CB,SI,CB",650644,field_out
"FC,SL,SL",661403,field_out
"SL,FF",605513,single
"FF,SL,CH,CH",605513,field_out
"SL,SL,SL,FF,SL,SL,FF",622259,walk
"SI,SL,SI",544727,field_out
"SI,SL,SL",650895,field_out
"FF,FF,SL,SL,FF",669302,single
"FF,CB,SL",669302,field_out
"ST,ST,FF,FF,ST",670036,field_out
"CB,CB,CB",543243,field_out
FF,543243,single
"CB,CH,CH",605347,strikeout
"CH,CH",660896,grounded_into_double_play
"SL,FF,FS,CB,FC",543135,field_out
"FF,FF,SL",543135,field_out
"FF,FF,FF,FF,FF",621368,walk
"SL,SI,SI",641540,grounded_into_double_play
"CH,SI,SI,CH",593974,strikeout
FF,650633,single
"CH,SI,FF,SI,SI",656061,walk
"SI,FC,FC,FC,FC",657376,walk
"FC,FC,CB,CB",657376,field_out
"ST,ST,FF,SI,ST",664353,single
"SI,ST",664353,home_run
"FF,SL,SL",669854,strikeout
"ST,SL,SL,FF",656353,field_out
"SL,FF",656353,field_out
"SL,SL,SI",663776,field_out
"SL,SL,SI,SI,SL,SI,SL",663776,field_out
"SI,FC",621107,field_out
"FC,CB,CH,CH,FC,CB",621107,walk
"FC,CB,CH,SI",621107,field_out
"ST,FC,SI,FC,FC,ST,FC",687330,strikeout
"FF,FF",523260,field_out
"FF,SL,CH",608337,single
"FF,FF,FF,CH",608337,hit_by_pitch
"CH,SL",608337,double
"CH,SI,CB",614179,field_out
"FF,CB,SL,CB,SL,FF,SL",656427,walk
"CB,CH,FF,FF,SL,FF",656427,walk
"FF,CH,FF,FF,FF,FF,SL,SL",656427,field_out
"SI,SI,SL,SI,SL,SL,SI",663855,walk
"FF,FF,FF,FF,FF,SL",664854,strikeout
"SI,SL,FF,FF",621368,strikeout
SI,570632,force_out
"CH,CH,SI,SI,SI",570632,walk
"SI,SI,FC",621389,field_out
SI,656234,force_out
"FF,SL,SL,SL",659275,single
"CB,SI,SI,SI,FS",502171,field_out
"FS,FS",502171,single
"FC,ST",573124,field_out
"SI,CH",596001,field_out
"CH,CH,SL",665665,field_out
"CB,FF,CB,CB",666157,single
"FF,FF,CB,CB",666157,single
"CB,FF,CB,FF,FF,CB",666157,strikeout
"ST,ST,ST,FC,ST,ST",548384,field_out
"CB,CB,FF,FF",656731,walk
"CB,CB,FF,CH,SL",656731,strikeout
CH,656731,double
"SL,SL,FF,FF,FF",656353,walk
"FF,CH,CH",663776,strikeout
"FF,FF,CH,CH,FF,FF,FF,SL,FF",663776,grounded_into_double_play
"FF,CH,CH,FF,FF,FF",663776,catcher_interf
"CH,SL,SI,SI",650895,home_run
"FF,FF,SL,FF,FF",669302,strikeout
"CB,FF,FF,FS,FF",669302,field_out
"FF,FF,ST,FF",670036,walk
"SL,SI,FF,SI,FF,FF,FF",542585,walk
"SL,SL",605513,double
"FF,CB",605513,double
"SL,FF,FC,FF",641302,strikeout
"FF,FF,SI,SL,CH,FC,FF",641302,strikeout
"SI,CH,SI",593974,hit_by_pitch
"CH,FF,ST",650633,hit_by_pitch
SI,656061,field_out
"ST,ST,FC,SI,FC",657376,single
"FF,SI",656427,field_out
"FF,FF,SL,FF,FF,FF",656427,walk
"SL,SL",656427,field_out
"FF,FF,FF",664854,single
"FF,CB,SL,FF",669467,field_out
"FC,ST,FC,CH,FF,CH",664139,field_out
"FF,CB,CB,FF,CB",666157,strikeout
"FF,CB,CB,FF,FF",666157,strikeout
SI,554430,single
"SI,ST",554430,single
"SI,FF,SI,ST,FC,FC",554430,walk
"FF,FF,SL,SL",571479,single
"SI,SI,SI,FC,FC,FC",621237,strikeout
"FF,FF,SL",477132,field_out
"SL,FF,CB,FF,SL",477132,strikeout
"FF,CH",477132,field_out
"FF,SL,CH,CH,FF",656578,field_out
"FF,SI,CH,CH,CH",523260,strikeout
"FF,FF,SL,SL",608337,field_out
"SL,SL",608337,field_out
"FF,SI,CB,CB,CB",614179,single
"SL,FF,FF",656353,grounded_into_double_play
"CB,CH,CH,SL,CH",663776,field_out
"CB,CH,SL",663776,force_out
"SI,SI,FF",605513,double
CH,605513,hit_by_pitch
"SL,FF,FF,SL,FF,SL",622259,strikeout
"SL,CH,FC,SI",641302,strikeout
"SL,SI,FF,FF,SI,FF",682051,walk
"SI,SI,SI,ST,ST",676534,strikeout
"FF,FF,CB,CB,FF,CB",448179,strikeout
"CB,CB,SI,ST",448179,field_out
"CB,FF,CB,CB,ST,CB,CB",448179,strikeout
"FF,SL",608328,field_out
"FF,FF,FF",592332,strikeout
"FF,FF,FS,FS,FF",592332,field_out
FF,592332,single
"FF,SL,FF,FS",657024,strikeout
"SL,SL,FF,FF,FF,FF",571656,field_out
CH,666157,field_out
"CB,CH,CB,SI,CB",666157,field_out
"FF,CB,FF,FF",666157,single
"SL,SL,SL,FF",656353,single
"FF,FS,FS,FF,FS,FS",643410,strikeout
FC,455119,field_out
"FF,FF",519242,single
"FF,FF,SI",519242,field_out
"FC,SI",670174,field_out
"FF,FF,CH,FF,CH,SL",677161,field_out
SI,664076,field_out
"SI,FS,SI,SI,SI,SI",643410,field_out
"CB,CH,FC,FF",665871,walk
"FF,FF,CB,CB",543243,field_out
"CH,CH,CB,FF,CB,CB,CB,SI",543243,walk
"CB,CB,CH,FF",543243,field_out
"FF,FF,ST,FF",573204,strikeout
"CB,FS,FC,FS,FF,FC",543135,strikeout
"CB,FF,FF,FC,FC,FF",543135,strikeout
"SI,CH,CH,FF,CH",641540,field_out
"SL,SL",656353,field_out
"FF,SL",656353,grounded_into_double_play
"CH,FF,CH",663776,field_out
"FF,CH,CH,SL,FF,CH,SL",663776,field_out
"SI,SL,SL,SL,SL,SL,SI,SL,SI,SI",570632,field_out
"SL,SI",570632,single
"CH,CH",621389,sac_fly
"FC,FC,CB,CB",656234,strikeout
"FF,FS,FF,FS",592332,field_out
"FS,FF,FS",592332,single
"FF,FF,FS,FF,FS,FF",592332,strikeout
FF,543475,single
"SI,ST",543475,field_out
"CB,CB,ST",543475,fielders_choice
"FF,FF,FF,FF,FF",547973,strikeout
"FF,CB",518886,double
"FF,FF,FF,FF,FF,FS",592332,field_out
"FF,FF,FS",592332,single
"FF,FF,FS,FF,FF",592332,walk
"FF,FF,FF,FS,FF,FF",657024,walk
"SI,SI,SI",622772,field_out
SL,656353,field_out
"CB,FF",663776,field_out
"CB,FF",663776,field_out
"FF,FF,FF,FF,FF",518886,walk
"ST,ST,FF,FF,CB,ST",554430,single
"FC,FC,FF,CB,FF",554430,strikeout
"CH,FF,SL,CH",622554,hit_by_pitch
"SL,SL,FF,FF,SL,SL",628708,strikeout
"FC,FC,FC,FC",445276,single
FF,519242,home_run
"SI,SL,CH,SI",519242,single
"SI,ST,ST,SI,FF",670167,double
"SL,FF",677161,double
"CB,FS",543135,single
"FF,FC,FS",543135,double
"FF,FF",543135,field_out
"CB,FF,CB,CB,SI,FF",543243,walk
"FF,CH,CB",543243,grounded_into_double_play
"ST,CH,ST,FF,FF",643377,field_out
"FF,FF,CH,FF,FF",605513,strikeout
"CH,FF,CB,CH,CH",605513,strikeout
"FF,SL",622259,hit_by_pitch
SL,641302,field_out
"FF,CB,FF,CH",682051,strikeout
"FF,CH,CH,CH,CH,CH",642207,strikeout
"FF,FF,CH,FF",523260,single
"FF,CH,SL,CH",608337,single
"CH,FF,SL,FF,FF,FF",608337,field_out
"FF,FF,CB,CH,CH,CH",608337,strikeout
"SI,SI",666619,single
"SI,SI,FF,CH,FC",641302,strikeout
"FF,SL,SI,CB,FF,SI,SL",682051,strikeout
"FF,FF,FF,FF",657006,walk
"FF,SL,SL",657006,field_out
"SL,SL,SL",657006,field_out
"FC,SL,SL",665871,field_out
"SL,FF,SI,FF,FF,SL,FF",542585,strikeout
"FF,SL,CH",605513,field_out
"FF,CH,FF,FF,CH",605513,walk
"FC,CH,FC,SI,CH",641302,single
"SL,SI,CH,FC,FF,FF,CH",641302,strikeout
"FF,ST,ST,FF,FF",448179,field_out
"ST,ST,ST,CB,ST,FF",448179,strikeout
"CB,FF,FF,SL,FS",608328,field_out
"FF,CB,FF,FF,FC",608723,walk
"FF,CH,FC,FC",665152,strikeout
"CB,FF,FF",665152,field_out
"SI,SI,FF",672335,strikeout
"SL,SL,FF",641729,grounded_into_double_play
"FF,FF,FF,SL,SL,SL,FF,FF,FF,FF",675911,strikeout
FF,675911,grounded_into_double_play
"SL,CH,CH,FF,CH,FF,SL,FF",675911,field_out
"FF,FF",607455,field_out
"SI,FF,ST,FC,ST",663658,field_out
"SI,CB,SL,CB",680686,grounded_into_double_play
"CB,SI,SL,CB,CB",680686,single
"FC,CB",650644,field_out
"FC,CB,FC",650644,field_out
FC,650644,field_out
FF,477132,double
"FF,SL",477132,grounded_into_double_play
"FF,CH",656578,field_out
"CH,FF,FF",656578,field_out
"FF,SL,CH,CH,SL,CH",608337,walk
"FF,CH,SL,CH,CH,FF,SL",608337,field_out
"CB,CB,SI,CB,CH",614179,hit_by_pitch
"SL,SL,FF,SL,FF,SL,FF,FF,SL",669424,field_out
SL,592773,field_out
"FF,SI",593576,field_out
"SI,ST,ST,CB,FF,ST",664353,field_out
"ST,SI,ST,FF,ST",664353,field_out
"ST,ST,SI,ST",664353,strikeout
FF,543281,field_out
"FF,FF,SI,FC,FF,FF",554430,strikeout
"SI,SI,SI",554430,strikeout
"SL,FF,FF,FF,FF",571479,field_out
"SL,SL,FF,FF,SL,SL,SI",622554,walk
"SL,SL,SI,SL,SL",628708,single
"FF,FF,FF,SL",664747,strikeout
"FF,SL,ST,SL,FF",656353,strikeout
FF,592332,field_out
"FF,FF,FF",592332,field_out
FF,592332,field_out
"SL,FF,FF,FF,FF,SL,FF,SI,SL",643256,field_out
"FF,CB,CB,CB",448179,field_out
"CB,ST,SI,CB,CB",448179,field_out
"SL,SL",608328,field_out
SL,608337,single
"FF,SL,FF",608337,field_out
"FF,CB,CB,SI,CH,SI,SI",614179,walk
"SL,SL,FF,FF,FF,FF",669424,walk
"CB,CH,SL,CH,SL",605513,walk
"FF,CH",605513,double
"SL,FF,SL,SL",622259,single
"FC,FC,CH,FF,FC,FF,SI",641302,strikeout
CH,682051,double
"FF,FF,SI",650644,single
FC,650644,single
"FC,SI,FC",650644,grounded_into_double_play
"CB,CB,FF,FF",675916,strikeout
"FF,CB,CB,FF",518886,strikeout
"FF,CB,CB,SL",477132,field_out
"FF,FF,CB,FF",477132,field_out
"FF,CH",656578,field_out
FF,543243,field_out
"FF,FF,FF,ST,ST",543243,field_out
FF,543243,field_out
"ST,FF,FF,ST",643377,field_out
"FC,FC",664139,field_out
"SL,FF,SL,FF",664747,strikeout
"FF,CB,CB",666157,strikeout
"CB,CB,FF,CB",666157,strikeout
"FF,CH,FC,FF",518516,walk
"FC,CH,FC",518516,single
"FF,SL,FF,SL,CH,CH",642121,field_out
"SL,SI,SL,FF",656464,walk
FC,608379,field_out
CH,608379,field_out
"ST,ST,ST,ST,FF,ST,ST",621051,strikeout
"FC,SI",621107,single
"SI,FC,CB,SI,CB",621107,field_out
"ST,ST,ST,ST,SI",676534,strikeout
SI,687330,fielders_choice
"SI,SI,SI,SI,SL",642100,strikeout
"FF,FF,FF,FF",669302,strikeout
"FF,FF,SL",669302,field_out
"FF,FF",669302,single
"SL,FF",657006,field_out
"FF,FF,SL,FF",657006,single
"FF,FF,FF,FS",592332,field_out
"FS,FF",592332,single
"FF,FF,FF,FF,FF",592332,strikeout
"SL,FF,FF",643256,field_out
"CB,FC",543135,field_out
"FS,CB,FF,FF",543135,double
"SI,CH,SL",641540,single
"SI,CH,CH,SI",641540,field_out
"FF,FF,ST",660261,double
"FF,FC",670124,sac_fly
"FF,FF",670124,field_out
"CB,CB,CB",670124,field_out
"SI,CB,FF",621107,strikeout
"SI,SI,FC,CH,FC,CB,SI,FC",621107,double
"SI,SL,SL,SL",664076,strikeout
"SI,FC,FC",687330,double
"SI,ST,SI,ST,SI,SL",605280,field_out
"SI,FF,FF,SI,FF",650633,single
"SI,SI,SL,SL,SL",656061,strikeout
"SI,CB,ST,ST,CB,ST,ST,SI,ST,ST",657376,single
SI,657376,field_out
"FC,FC,FC",543243,field_out
"FC,FC,CB",543243,force_out
"ST,ST",643377,field_out
"SL,CH",608337,field_out
"FF,SL,SL,FF,FF,CH",608337,field_error
"CB,FF,CH,FF",614179,field_out
"FF,FF,SL",669424,strikeout
"CB,CB,FF,CB",623433,field_out
FF,675911,field_out
"SL,SL,SL,FF,FF,SL,SL",675911,field_out
"SI,FC,CH,FF,CB",621107,field_out
FC,621107,field_out
"CB,FC,CH",621107,strikeout
"SI,SI,SI,SL,SL,FF,SL",664076,strikeout
"FF,CB,SL",477132,strikeout
FF,477132,field_out
"CH,FF,CH,CH",656578,strikeout
"FC,SI,SL,FC,SI",445276,walk
"SL,SI,SL,SL",519242,strikeout
"SI,FF,FF,FF,SL,FF",519242,walk
"ST,SI,FF,ST,FF",670167,walk
"CH,FF",677161,field_out
"SI,SL,SL,SL",502171,single
"SL,SL,SL",596001,strikeout
"SL,SI,SL,FF,FF,SL,SL,SI,SL",596001,field_out
"FC,SL",666808,single
"SL,FF",592773,field_out
"ST,ST,ST",664353,field_out
"SI,ST,FF,ST,SI,CB,ST,ST,ST",664353,strikeout
"SL,FF,FF,FF,FF",669854,walk
"CB,CH,CB,CB,CB",543243,single
"CH,CH,CH,CB,CH,SI,CB,CH",543243,walk
"CH,CH,CH,CB,CH",543243,field_out
"FF,FF,FF",573204,strikeout
"CB,CH,CH,FF",605347,field_out
FF,657006,double
SL,657006,field_out
"FF,SL,SL",592332,single
"FF,FF",592332,field_out
"FS,FS,SL,FS",592332,double_play
"FS,FF,FF,SL",657024,single
"FF,FS,FF",592773,single
"CH,CB",664353,field_out
"CH,CH",664353,single
"SL,SL,CB,SL,SL",669854,strikeout
"FC,FC,SI,FF,FC,ST",543056,field_out
"FF,FF",642585,field_error
"FF,FC",665152,field_out
"FF,CH,FF,CH",665152,field_out
"FF,SI,SL",672335,strikeout
"FF,FF,FF",605488,strikeout
"FF,FF,FF,CH",605488,strikeout
"SI,SL,SL,SI",657044,field_out
"FF,CB,CH",596295,strikeout
"FF,FF,FF,CH,SL",596295,strikeout
"FF,FF,CH,CB,CH,SL",596295,field_out
"CB,CH,SI",605200,field_out
"CH,CH,FC",605200,field_out
"FF,SL,SL,SL,FF,SL",669459,strikeout
"CB,FF,CB",607625,single
"CB,CB",607625,field_out
"FF,CH,FF",607625,strikeout
"SI,SL,SL,SI,SI",623352,field_out
"FF,FF,FF,FF,SL,FF",605182,walk
"SL,FF",605182,field_out
SI,666619,single
"FC,CB,SI,FC",571882,field_out
"SL,SL,SL,FC,FC",668933,field_out
"FC,SI,SI,SL,FC,SL",668933,walk
"FC,FC,SI",668933,double
"FF,FF,CH,SI,FF,SI",608344,walk
"CH,FF",608344,field_out
"CH,CH,CB,CH",608344,single
"FF,SL",641329,field_out
"FF,CB,FF,CB,FF,FF,FF,SL",657508,field_out
"ST,SI,ST,ST",661527,field_out
FF,661527,field_out
"CB,SI,SI,SI",664208,hit_by_pitch
"FC,FC,FC,FF,FC,FC",677651,strikeout
"FF,FC,FC,CB,FC",677651,field_out
"FC,FC,FC,CB,CB,FC",571882,field_out
"SI,SL",668933,field_out
"FC,SL,SL",668933,field_out
"FC,SL,FC",668933,field_out
"SI,SI,SI,SL,SL,SL",642701,strikeout
"FF,FF",668665,single
"ST,CH,FF,CH,CH",673540,strikeout
"FF,FF",673540,field_out
"SI,CH,FC",605200,field_out
CB,605200,field_out
"SL,SL,SI,SI,SL",612434,field_out
"FC,CH,FF,CH,FF",623211,field_out
"FF,SL,SL,FF,FF,FF",656945,strikeout
"CH,CH,FF,FF,CH",669432,strikeout
"SI,FF,FF",669432,strikeout
"FF,FF,FF,FF,CB",598264,walk
"SI,CH,CH",623211,double
"FF,SI,CH,CH",669432,single
SI,669432,field_out
"CH,FF",669432,home_run
"SI,CB,SI,CH,CH,SI",605200,field_out
"CH,FC,CH,CH,SI",605200,strikeout
"SL,SI,SL",612434,strikeout
"FC,SL,SL,SL,FC,FF",669459,field_out
"SI,CB,SI,SI",605135,single
"CB,CH,SI,CB,CH,FF,FF",605135,field_out
"SI,SI,SL,SI",641835,single
"SL,SL,SI,SI",647315,walk
"FF,FF",670950,field_out
"CB,FF",598264,field_out
"FF,FC,FC,CH,FF,FC",623211,field_out
"CH,FF,FF,FF,CH",669432,field_out
"SI,FF,SL",669432,strikeout
"CH,SL,FF",669432,strikeout
SI,541640,field_out
"FF,FF,FS",640448,field_out
"FF,FF,FF,FF,SL",669022,field_out
"CB,SL,CB",669022,single
"SL,SL,CH,CH,FF,SL,FS,SL",548389,walk
"SL,CH",548389,field_out
"FF,SL,SI,CB,SL,FF,CH",548389,strikeout
"SI,CB,SI,CB,SI",663546,strikeout
"SI,CH,SI,SI,CH",605200,field_out
"SI,CH,CB",605200,single
"SI,SI,CH",605200,single
"SI,CH,SI,SL,CH,SI,CH,SI",612434,walk
ST,661527,field_out
"FF,ST",661527,single
FC,677651,single
"CB,FF,FF",677651,double
"CB,CH,FC,CB,FF",677651,walk
"FF,FF,FS,FS,FF,FS",543518,field_out
"ST,ST,ST,FS",472610,field_out
"FF,CH,SL,FF,SL",548389,walk
"CB,CH,CH",548389,single
"FF,FS,FF,SL",548389,hit_by_pitch
"SI,CH,CB,CH,SI,SI,CB,SI",663546,sac_fly
"SL,SI",548389,field_out
SL,548389,home_run
"FF,SI,FS,FS,SI",548389,field_out
"CB,SI,CB,SI,CB",663546,walk
"SI,SI,SL,SL,SL",605347,field_out
"FF,FF",657746,field_out
"ST,ST,ST,FF",657746,double
"FF,FS,ST,ST,SL",657746,walk
"SI,SL,FF,SL,SL",642701,No event
"FF,FF,ST,FF,SL,FF,FF",668665,strikeout
"ST,ST,FF,FF,ST,ST,ST",673540,walk
FF,673540,field_out
"ST,FF,FS,FS,FF,FF,FS,FF",592741,force_out
"CH,FF,FC",666214,field_out
"FC,CH,FF,FF,FC,FC,CH",666214,strikeout
"SI,SI,SI",671345,field_out
"FC,SI,SI",541640,field_out
"FF,FF",640448,field_out
"FF,FF,FF,FF,FF,FF",669022,field_out
"CB,FF,FF",669022,strikeout
"FF,CH,FF",542881,single
"FF,FF,FF,CH,CH,CH,FC",542881,field_out
"FF,FF",542881,single
"FF,CB,FF,CH",608032,strikeout
"FF,FF,SL,SL,FF,SL,FF",595928,strikeout
"FF,FC,FC",668665,field_out
"FF,ST",673540,field_out
"FF,ST,CH,CH,FF",673540,field_out
"FF,CH,FF,CH",666745,strikeout
"SL,CH,FF,SI,CH",666745,field_out
"FF,FF,FF,CH",676760,strikeout
"CB,CB,SI,FF,SL,CB",607625,field_out
"FF,SL,FF,FF",607625,field_out
"CB,FF,FF,CB",607625,field_out
"SI,SL,SI,SL",623352,field_out
SI,606303,field_out
"CB,CB,SL,FF,FC,FF",641778,field_out
"FC,FF",641778,single
"ST,SI,SI",642770,sac_fly
"CH,FC",641401,double
"CB,CB,FF",663559,field_out
"CB,CB,CB,CB",663559,field_out
"SI,SI",527048,field_out
"FC,CH,SI,CH",527048,grounded_into_double_play
"SI,SI,SI,SI,FC,CH",527048,single
"SL,SL,SI,SL,SI",642546,field_out
"SI,SI",518397,field_out
"FF,SL,CB,SL",548389,field_out
"CB,FF",548389,home_run
"SI,CB,CB,CB",663546,field_out
"CH,FF,FF",596295,field_out
"FF,FF,SL",596295,single
"FF,FF,FF",608718,field_out
"SI,SL,SL,SL,SL",642397,strikeout
"FF,CB,CB,FF,FF,FF",663559,single
CB,663559,field_out
"FF,FF",663559,single
"FF,SL,SL",608717,field_out
"SI,CH,CH",656756,field_out
"CB,CB,FF",656756,field_out
"SI,CH,SI",656756,field_out
"CH,FF",676050,field_out
"SI,SI,FC,FC,SI",615698,strikeout
"FC,SI,SI,FC,CH,FC,SI,SI",615698,walk
"SI,FC,SI,CH,FC,SI",615698,field_out
"FF,SL,SL,FF",543859,field_out
"FF,SL",694363,field_out
"CH,SL,FF",694363,grounded_into_double_play
"SI,SL,SL,SI,CH",661309,field_out
"FF,FF,FF,SL",667427,walk
"FF,FF,CH",686610,double
"CB,FF,FF,FF,CB,FF",686610,single
"CB,FF,FF",686610,home_run
"SL,SL,SL,FF,FF",605182,hit_by_pitch
FF,605182,field_out
"FF,FF,FF",605182,single
"SI,SI",607481,field_out
"FF,SL,SL,FF",625643,single
"FC,SI,FC",615698,field_out
"SI,SI,SI,SI,SI",615698,single
"SI,FC",615698,double
"FF,SL,SL,SL,FS,SL,FF,FS",663986,strikeout
"FF,SI,SL,FF,SI",680704,field_out
"CH,SI,SI,CH,SL",661309,strikeout
"FF,FF,FF,ST",686610,grounded_into_double_play
"FF,FF,FF,ST,FF,FF,FF",686610,strikeout
"FF,ST",686610,field_out
"FF,FF,CH",605488,strikeout
"FF,FF,FF,FF,CH",605488,strikeout
"SI,SI,CB,SI,ST",605135,grounded_into_double_play
"CH,CH",605135,single
"SI,SI,SI,SL,SI",641835,field_out
"SL,SI",647315,grounded_into_double_play
"FF,CH,CH,FF",670950,walk
"SL,FF,SL",605130,field_out
"SL,SI,SI,FF,SI,SI",607237,field_out
FC,669395,force_out
"FF,FF,CH,FF",608344,home_run
"SI,CH,CB,SI,CH,CB,SI",608344,field_out
"FF,FF,CH,FF,FF,CH",641329,strikeout
SL,657508,single
"SL,SL,FF,SL,FF,SL",592826,field_out
"SL,SL,FF,FF",592826,field_out
"CB,CB,FC,FC",621249,strikeout
"SL,SL,ST,SL,ST",640444,field_out
"SI,SI,FC,SI,SI",615698,field_out
"SI,FC",615698,field_out
"FF,SL,SL,FF,SL,SL",682120,strikeout
"SL,SL",607237,double
"SL,SI,SI,SL,SI,SL",621016,field_out
SI,641745,hit_by_pitch
"SL,CB,SL,SL,SL",641745,strikeout
"SL,SL,SL,SL,SL,SL",605177,strikeout
"SI,FC,CB,CH,SI",605200,field_out
CB,605200,field_out
"SL,SL,SL,SL",669459,strikeout
"SI,SI,CH,FC,SI",592789,field_out
"CH,SI",592789,field_out
"FF,CH,SI,CH,SI,FC,CH",592789,single
"SI,SI,SI,SI,SI,SI,SI",660813,single
"FF,FC",594835,home_run
"CB,CH",594835,double
"SL,SL",666374,double
"FC,FC,FC",605155,field_out
"FF,FF,CH,CH",666745,field_out
CB,666745,single
"FF,FF,CH,CH,FF",676760,strikeout
SI,605135,single
"FC,SI",605135,field_out
"CH,FF",670950,double
"CH,CH",670950,field_out
"SI,ST,SI,ST,ST",472610,strikeout
"FF,SI,SL,CB,CB",607625,single
"SL,SI,SI,FF,SL",607625,field_out
"CB,SL,FF",607625,strikeout
"SI,FC,FC,FF,SI",623211,field_out
"FF,FF,FF,SL,SL",656945,field_out
"CH,SI,SI,FF",669432,walk
"CH,SI,FF,SL,CH",669432,single
"FC,CH,FC,SI,CH",527048,walk
"SI,CH,FF,FC,SI",527048,walk
"SI,CH,CH,FC,SI",527048,strikeout
"SL,SI,SL",642546,strikeout
"SI,SL,SI,CH,SL,SI,CH,SL,SI",661309,field_out
"FF,FF,ST,ST",686610,strikeout
"CH,FF,FF,ST,ST,ST,FF",686610,field_out
"ST,CH,FF,FF,CB",686610,field_out
"SL,SL,FS",548389,strikeout
"FF,SL",548389,home_run
"CB,SL,FF,CH",548389,field_out
"SI,SI,CH,CB,SI,SI",663546,strikeout
"FF,FF,CB,CH,CH",596295,field_out
"FF,FF,CH",596295,field_out
FF,596295,field_out
"SI,FF,FF,CH,FF,CH,FF,SI",608718,strikeout
"SL,FC",605155,field_out
"CH,FF,CH,CH,FF,FF,CH",666745,field_out
"SL,CH",666745,field_out
"FF,FF",676760,field_out
"CH,SI,CH,FC,SI",527048,field_out
"FC,CH",527048,field_out
"FC,CH,FF,SI,FC",527048,strikeout
SL,642546,grounded_into_double_play
"SL,SL,SI,CH,SL",661309,field_out
"CH,SL,SI,SI,SI",661309,field_out
"FF,FF,FF,ST",686610,field_out
"FF,CB",686610,single
FF,686610,field_out
"FF,FC,FC",592791,field_out
"SI,FF,CB,FC",592791,single
"CB,FC,FF,CH,FC",592791,field_out
"CB,FF,CH,FF",621074,double
"SL,CH,FC,SL",640470,strikeout
"CH,FF,CH,FF,FF",657240,walk
CB,608717,single
CB,656756,sac_fly
"SI,CH,CH,SI,CB",656756,strikeout
SI,676050,grounded_into_double_play
"FF,CB,CH,FF",596295,field_out
"CH,CH,CH",596295,home_run
"FF,FF,CB,FF",596295,field_out
"CH,CH,SI,SI,CH,SI,FF",608718,field_out
"CB,CB,FF,CB",608344,strikeout
CH,608344,double
"FF,FF,CH,CH,CH,FF",641329,single
"SL,FF,FF,CB,CB,FF,CB,SL,FF",657508,field_out
"CH,FF,FF",669211,double
"ST,ST,FF,SI,SI,ST",472610,walk
